Date,Province,City or Regency,New Cases,New Deaths,New Recovered,Total Cases,Total Deaths,Total Recovered,Case Fatality Rate,Case Recovered Rate,Population
9/4/2021,Nusa Tenggara Timur,,182,5,362,60263,1223,56476,2.03%,93.72%,5411321
9/4/2021,Papua,,77,5,20,32642,521,19758,1.60%,60.53%,4340348
9/4/2021,Papua Barat,,24,0,58,22494,346,21981,1.54%,97.72%,1140701
9/4/2021,Riau,,214,30,492,124721,3805,116745,3.05%,93.60%,6074100
9/4/2021,Sulawesi Barat,,32,3,38,11713,308,10478,2.63%,89.46%,1559984
9/4/2021,Sulawesi Selatan,,248,2,582,105688,2066,99418,1.95%,94.07%,9426885
9/4/2021,Sulawesi Tengah,,281,13,549,43562,1419,37641,3.26%,86.41%,2955567
9/4/2021,Sulawesi Tenggara,,32,8,138,19766,497,18253,2.51%,92.35%,2635461
9/4/2021,Sulawesi Utara,,92,4,179,32811,972,29718,2.96%,90.57%,2641884
9/4/2021,Sumatera Barat,,127,4,376,87374,2019,80849,2.31%,92.53%,5519245
9/4/2021,Sumatera Selatan,,80,7,161,58312,2935,53523,5.03%,91.79%,8217551
9/4/2021,Sumatera Utara,,520,5,656,98825,2449,77133,2.48%,78.05%,14874889
9/5/2021,Aceh,,262,15,312,34402,1555,26140,4.52%,75.98%,5247257
9/5/2021,Bali,,251,18,457,108555,3616,99689,3.33%,91.83%,4216171
9/5/2021,Banten,,108,1,100,129757,2629,124444,2.03%,95.91%,10722374
9/5/2021,Bengkulu,,35,5,100,22681,449,21138,1.98%,93.20%,1999539
9/5/2021,DKI Jakarta,,303,10,317,852692,13361,833753,1.57%,97.78%,10846145
9/5/2021,Daerah Istimewa Yogyakarta,,260,21,983,151664,4970,138097,3.28%,91.05%,3631015
9/5/2021,Gorontalo,,28,3,30,11339,440,10327,3.88%,91.08%,1180651
9/5/2021,,,5403,392,10191,4129020,135861,3837640,3.29%,92.94%,265185520
9/5/2021,Jambi,,72,3,143,28681,718,25963,2.50%,90.52%,3493357
9/5/2021,Jawa Barat,,357,10,844,694712,13803,668298,1.99%,96.20%,45161325
9/5/2021,Jawa Tengah,,625,90,1078,473276,29058,424635,6.14%,89.72%,36364072
9/5/2021,Jawa Timur,,448,70,879,387028,28707,350393,7.42%,90.53%,40479023
9/5/2021,Kalimantan Barat,,150,4,224,37162,981,35472,2.64%,95.45%,5422814
9/5/2021,Kalimantan Selatan,,178,12,576,67190,2225,61379,3.31%,91.35%,4023049
9/5/2021,Kalimantan Tengah,,93,4,113,43858,1327,38695,3.03%,88.23%,2570289
9/5/2021,Kalimantan Timur,,293,22,649,152721,5174,142189,3.39%,93.10%,3552191
9/5/2021,Kalimantan Utara,,124,5,507,32880,710,28632,2.16%,87.08%,648407
9/5/2021,Kepulauan Bangka Belitung,,158,8,230,48328,1269,43427,2.63%,89.86%,1379767
9/5/2021,Kepulauan Riau,,47,5,94,52599,1672,49870,3.18%,94.81%,1929400
9/5/2021,Lampung,,136,7,90,47360,3578,40553,7.55%,85.63%,9095591
9/5/2021,Maluku,,1,0,2,14347,254,13743,1.77%,95.79%,1847097
9/5/2021,Maluku Utara,,9,1,3,11832,300,11216,2.54%,94.79%,1307803
9/5/2021,Nusa Tenggara Barat,,69,2,102,26325,740,24655,2.81%,93.66%,5270247
9/5/2021,Nusa Tenggara Timur,,108,3,157,60371,1226,56633,2.03%,93.81%,5411321
9/5/2021,Papua,,61,1,3,32703,522,19761,1.60%,60.43%,4340348
9/5/2021,Papua Barat,,59,0,19,22553,346,22000,1.53%,97.55%,1140701
9/5/2021,Riau,,182,21,518,124903,3826,117263,3.06%,93.88%,6074100
9/5/2021,Sulawesi Barat,,25,4,65,11738,312,10543,2.66%,89.82%,1559984
9/5/2021,Sulawesi Selatan,,141,22,384,105829,2088,99802,1.97%,94.30%,9426885
9/5/2021,Sulawesi Tengah,,145,9,295,43707,1428,37936,3.27%,86.80%,2955567
9/5/2021,Sulawesi Tenggara,,3,2,22,19769,499,18275,2.52%,92.44%,2635461
9/5/2021,Sulawesi Utara,,71,4,118,32882,976,29836,2.97%,90.74%,2641884
9/5/2021,Sumatera Barat,,120,1,209,87494,2020,81058,2.31%,92.64%,5519245
9/5/2021,Sumatera Selatan,,90,7,136,58402,2942,53659,5.04%,91.88%,8217551
9/5/2021,Sumatera Utara,,393,6,531,99218,2455,77664,2.47%,78.28%,14874889
9/6/2021,Aceh,,164,10,302,34566,1565,26442,4.53%,76.50%,5247257
9/6/2021,Bali,,208,17,354,108763,3633,100043,3.34%,91.98%,4216171
9/6/2021,Banten,,104,3,231,129861,2632,124675,2.03%,96.01%,10722374
9/6/2021,Bengkulu,,19,0,121,22700,449,21259,1.98%,93.65%,1999539
9/6/2021,DKI Jakarta,,217,16,736,852909,13377,834489,1.57%,97.84%,10846145
9/6/2021,Daerah Istimewa Yogyakarta,,198,15,648,151862,4985,138745,3.28%,91.36%,3631015
9/6/2021,Gorontalo,,8,4,96,11347,444,10423,3.91%,91.86%,1180651
9/6/2021,,,4413,612,13049,4133433,136473,3850689,3.30%,93.16%,265185520
9/6/2021,Jambi,,40,3,178,28721,721,26141,2.51%,91.02%,3493357
9/6/2021,Jawa Barat,,405,180,1703,695117,13983,670001,2.01%,96.39%,45161325
9/6/2021,Jawa Tengah,,751,72,1001,474027,29130,425636,6.15%,89.79%,36364072
9/6/2021,Jawa Timur,,361,78,971,387389,28785,351364,7.43%,90.70%,40479023
9/6/2021,Kalimantan Barat,,78,4,180,37240,985,35652,2.65%,95.74%,5422814
9/6/2021,Kalimantan Selatan,,92,14,488,67282,2239,61867,3.33%,91.95%,4023049
9/6/2021,Kalimantan Tengah,,68,6,192,43926,1333,38887,3.03%,88.53%,2570289
9/6/2021,Kalimantan Timur,,189,14,714,152910,5188,142903,3.39%,93.46%,3552191
9/6/2021,Kalimantan Utara,,79,5,453,32959,715,29085,2.17%,88.25%,648407
9/6/2021,Kepulauan Bangka Belitung,,154,6,299,48482,1275,43726,2.63%,90.19%,1379767
9/6/2021,Kepulauan Riau,,81,5,99,52680,1677,49969,3.18%,94.85%,1929400
9/6/2021,Lampung,,130,34,397,47490,3612,40950,7.61%,86.23%,9095591
9/6/2021,Maluku,,19,0,6,14366,254,13749,1.77%,95.71%,1847097
9/6/2021,Maluku Utara,,7,0,6,11839,300,11222,2.53%,94.79%,1307803
9/6/2021,Nusa Tenggara Barat,,50,6,113,26375,746,24768,2.83%,93.91%,5270247
9/6/2021,Nusa Tenggara Timur,,131,3,360,60502,1229,56993,2.03%,94.20%,5411321
9/6/2021,Papua,,38,0,15,32741,522,19776,1.59%,60.40%,4340348
9/6/2021,Papua Barat,,21,0,36,22574,346,22036,1.53%,97.62%,1140701
9/6/2021,Riau,,148,28,475,125051,3854,117738,3.08%,94.15%,6074100
9/6/2021,Sulawesi Barat,,15,5,53,11753,317,10596,2.70%,90.16%,1559984
9/6/2021,Sulawesi Selatan,,109,12,397,105938,2100,100199,1.98%,94.58%,9426885
9/6/2021,Sulawesi Tengah,,183,9,399,43890,1437,38335,3.27%,87.34%,2955567
9/6/2021,Sulawesi Tenggara,,5,5,190,19774,504,18465,2.55%,93.38%,2635461
9/6/2021,Sulawesi Utara,,52,4,86,32934,980,29922,2.98%,90.85%,2641884
9/6/2021,Sumatera Barat,,42,10,194,87536,2030,81252,2.32%,92.82%,5519245
9/6/2021,Sumatera Selatan,,56,7,165,58458,2949,53824,5.04%,92.07%,8217551
9/6/2021,Sumatera Utara,,191,35,1374,99409,2490,79038,2.50%,79.51%,14874889
9/7/2021,Aceh,,279,30,420,34845,1595,26862,4.58%,77.09%,5247257
9/7/2021,Bali,,295,21,392,109058,3654,100435,3.35%,92.09%,4216171
9/7/2021,Banten,,87,1,368,129948,2633,125043,2.03%,96.23%,10722374
9/7/2021,Bengkulu,,57,3,126,22757,452,21385,1.99%,93.97%,1999539
9/7/2021,DKI Jakarta,,262,13,531,853171,13390,835020,1.57%,97.87%,10846145
9/7/2021,Daerah Istimewa Yogyakarta,,252,12,788,152114,4997,139533,3.29%,91.73%,3631015
9/7/2021,Gorontalo,,38,0,76,11385,444,10499,3.90%,92.22%,1180651
9/7/2021,,,7201,683,14159,4140634,137156,3864848,3.31%,93.34%,265185520
9/7/2021,Jambi,,54,5,173,28775,726,26314,2.52%,91.45%,3493357
9/7/2021,Jawa Barat,,778,252,2847,695895,14235,672848,2.05%,96.69%,45161325
9/7/2021,Jawa Tengah,,964,116,1114,474991,29246,426750,6.16%,89.84%,36364072
9/7/2021,Jawa Timur,,674,79,997,388063,28864,352361,7.44%,90.80%,40479023
9/7/2021,Kalimantan Barat,,254,1,238,37494,986,35890,2.63%,95.72%,5422814
9/7/2021,Kalimantan Selatan,,233,6,512,67515,2245,62379,3.33%,92.39%,4023049
9/7/2021,Kalimantan Tengah,,102,6,205,44028,1339,39092,3.04%,88.79%,2570289
9/7/2021,Kalimantan Timur,,400,13,701,153310,5201,143604,3.39%,93.67%,3552191
9/7/2021,Kalimantan Utara,,73,0,172,33032,715,29257,2.16%,88.57%,648407
9/7/2021,Kepulauan Bangka Belitung,,297,12,231,48779,1287,43957,2.64%,90.11%,1379767
9/7/2021,Kepulauan Riau,,67,3,89,52747,1680,50058,3.19%,94.90%,1929400
9/7/2021,Lampung,,107,2,111,47597,3614,41061,7.59%,86.27%,9095591
9/7/2021,Maluku,,12,1,7,14378,255,13756,1.77%,95.67%,1847097
9/7/2021,Maluku Utara,,9,1,33,11848,301,11255,2.54%,94.99%,1307803
9/7/2021,Nusa Tenggara Barat,,87,4,120,26462,750,24888,2.83%,94.05%,5270247
9/7/2021,Nusa Tenggara Timur,,182,7,301,60684,1236,57294,2.04%,94.41%,5411321
9/7/2021,Papua,,99,0,203,32840,522,19979,1.59%,60.84%,4340348
9/7/2021,Papua Barat,,44,0,37,22618,346,22073,1.53%,97.59%,1140701
9/7/2021,Riau,,224,18,365,125275,3872,118103,3.09%,94.27%,6074100
9/7/2021,Sulawesi Barat,,22,2,125,11775,319,10721,2.71%,91.05%,1559984
9/7/2021,Sulawesi Selatan,,234,7,281,106172,2107,100480,1.98%,94.64%,9426885
9/7/2021,Sulawesi Tengah,,186,6,275,44076,1443,38610,3.27%,87.60%,2955567
9/7/2021,Sulawesi Tenggara,,35,4,43,19809,508,18508,2.56%,93.43%,2635461
9/7/2021,Sulawesi Utara,,105,5,125,33039,985,30047,2.98%,90.94%,2641884
9/7/2021,Sumatera Barat,,135,4,344,87671,2034,81596,2.32%,93.07%,5519245
9/7/2021,Sumatera Selatan,,105,8,167,58563,2957,53991,5.05%,92.19%,8217551
9/7/2021,Sumatera Utara,,448,39,1715,99857,2529,80753,2.53%,80.87%,14874889
9/8/2021,Aceh,,252,30,324,35097,1625,27186,4.63%,77.46%,5247257
9/8/2021,Bali,,298,20,261,109356,3674,100696,3.36%,92.08%,4216171
9/8/2021,Banten,,109,4,303,130057,2637,125346,2.03%,96.38%,10722374
9/8/2021,Bengkulu,,28,1,170,22785,453,21555,1.99%,94.60%,1999539
9/8/2021,DKI Jakarta,,428,14,663,853599,13404,835683,1.57%,97.90%,10846145
9/8/2021,Daerah Istimewa Yogyakarta,,213,9,656,152327,5006,140189,3.29%,92.03%,3631015
9/8/2021,Gorontalo,,52,1,18,11437,445,10517,3.89%,91.96%,1180651
9/8/2021,,,6731,626,11912,4147365,137782,3876760,3.32%,93.48%,265185520
9/8/2021,Jambi,,72,6,153,28847,732,26467,2.54%,91.75%,3493357
9/8/2021,Jawa Barat,,690,187,989,696585,14422,673837,2.07%,96.73%,45161325
9/8/2021,Jawa Tengah,,710,145,1015,475701,29391,427765,6.18%,89.92%,36364072
9/8/2021,Jawa Timur,,613,60,943,388676,28924,353304,7.44%,90.90%,40479023
9/8/2021,Kalimantan Barat,,189,6,129,37683,992,36019,2.63%,95.58%,5422814
9/8/2021,Kalimantan Selatan,,165,4,59,67680,2249,62438,3.32%,92.25%,4023049
9/8/2021,Kalimantan Tengah,,56,2,123,44084,1341,39215,3.04%,88.96%,2570289
9/8/2021,Kalimantan Timur,,358,13,468,153668,5214,144072,3.39%,93.76%,3552191
9/8/2021,Kalimantan Utara,,157,7,432,33189,722,29689,2.18%,89.45%,648407
9/8/2021,Kepulauan Bangka Belitung,,235,8,303,49014,1295,44260,2.64%,90.30%,1379767
9/8/2021,Kepulauan Riau,,81,4,103,52828,1684,50161,3.19%,94.95%,1929400
9/8/2021,Lampung,,121,3,150,47718,3617,41211,7.58%,86.36%,9095591
9/8/2021,Maluku,,6,1,67,14384,256,13823,1.78%,96.10%,1847097
9/8/2021,Maluku Utara,,2,0,14,11850,301,11269,2.54%,95.10%,1307803
9/8/2021,Nusa Tenggara Barat,,70,3,87,26532,753,24975,2.84%,94.13%,5270247
9/8/2021,Nusa Tenggara Timur,,174,6,184,60858,1242,57478,2.04%,94.45%,5411321
9/8/2021,Papua,,106,2,781,32946,524,20760,1.59%,63.01%,4340348
9/8/2021,Papua Barat,,41,0,36,22659,346,22109,1.53%,97.57%,1140701
9/8/2021,Riau,,217,13,465,125492,3885,118568,3.10%,94.48%,6074100
9/8/2021,Sulawesi Barat,,31,0,69,11806,319,10790,2.70%,91.39%,1559984
9/8/2021,Sulawesi Selatan,,240,5,269,106412,2112,100749,1.98%,94.68%,9426885
9/8/2021,Sulawesi Tengah,,171,10,598,44247,1453,39208,3.28%,88.61%,2955567
9/8/2021,Sulawesi Tenggara,,28,3,48,19837,511,18556,2.58%,93.54%,2635461
9/8/2021,Sulawesi Utara,,159,0,56,33198,985,30103,2.97%,90.68%,2641884
9/8/2021,Sumatera Barat,,132,6,480,87803,2040,82076,2.32%,93.48%,5519245
9/8/2021,Sumatera Selatan,,67,9,154,58630,2966,54145,5.06%,92.35%,8217551
9/8/2021,Sumatera Utara,,459,37,1347,100316,2566,82100,2.56%,81.84%,14874889
9/9/2021,Aceh,,230,11,190,35327,1636,27376,4.63%,77.49%,5247257
9/9/2021,Bali,,256,16,404,109612,3690,101100,3.37%,92.23%,4216171
9/9/2021,Banten,,134,3,260,130191,2640,125606,2.03%,96.48%,10722374
9/9/2021,Bengkulu,,29,0,111,22814,453,21666,1.99%,94.97%,1999539
9/9/2021,DKI Jakarta,,308,13,484,853907,13417,836167,1.57%,97.92%,10846145
9/9/2021,Daerah Istimewa Yogyakarta,,183,18,658,152510,5024,140847,3.29%,92.35%,3631015
9/9/2021,Gorontalo,,44,0,12,11481,445,10529,3.88%,91.71%,1180651
9/9/2021,,,5990,334,10650,4153355,138116,3887410,3.33%,93.60%,265185520
9/9/2021,Jambi,,70,1,118,28917,733,26585,2.53%,91.94%,3493357
9/9/2021,Jawa Barat,,517,13,715,697102,14435,674552,2.07%,96.77%,45161325
9/9/2021,Jawa Tengah,,534,78,668,476235,29469,428433,6.19%,89.96%,36364072
9/9/2021,Jawa Timur,,508,42,848,389184,28966,354152,7.44%,91.00%,40479023
9/9/2021,Kalimantan Barat,,268,7,121,37951,999,36140,2.63%,95.23%,5422814
9/9/2021,Kalimantan Selatan,,241,7,355,67921,2256,62793,3.32%,92.45%,4023049
9/9/2021,Kalimantan Tengah,,113,5,327,44197,1346,39542,3.05%,89.47%,2570289
9/9/2021,Kalimantan Timur,,273,16,454,153941,5230,144526,3.40%,93.88%,3552191
9/9/2021,Kalimantan Utara,,192,0,167,33381,722,29856,2.16%,89.44%,648407
9/9/2021,Kepulauan Bangka Belitung,,230,10,257,49244,1305,44517,2.65%,90.40%,1379767
9/9/2021,Kepulauan Riau,,52,1,91,52880,1685,50252,3.19%,95.03%,1929400
9/9/2021,Lampung,,130,20,447,47848,3637,41658,7.60%,87.06%,9095591
9/9/2021,Maluku,,5,1,5,14389,257,13828,1.79%,96.10%,1847097
9/9/2021,Maluku Utara,,7,0,111,11857,301,11380,2.54%,95.98%,1307803
9/9/2021,Nusa Tenggara Barat,,73,5,127,26605,758,25102,2.85%,94.35%,5270247
9/9/2021,Nusa Tenggara Timur,,151,4,218,61009,1246,57696,2.04%,94.57%,5411321
9/9/2021,Papua,,48,1,451,32994,525,21211,1.59%,64.29%,4340348
9/9/2021,Papua Barat,,25,0,12,22684,346,22121,1.53%,97.52%,1140701
9/9/2021,Riau,,194,21,262,125686,3906,118830,3.11%,94.55%,6074100
9/9/2021,Sulawesi Barat,,36,2,41,11842,321,10831,2.71%,91.46%,1559984
9/9/2021,Sulawesi Selatan,,183,7,551,106595,2119,101300,1.99%,95.03%,9426885
9/9/2021,Sulawesi Tengah,,160,8,549,44407,1461,39757,3.29%,89.53%,2955567
9/9/2021,Sulawesi Tenggara,,11,0,5,19848,511,18561,2.57%,93.52%,2635461
9/9/2021,Sulawesi Utara,,114,6,310,33312,991,30413,2.97%,91.30%,2641884
9/9/2021,Sumatera Barat,,132,3,277,87935,2043,82353,2.32%,93.65%,5519245
9/9/2021,Sumatera Selatan,,108,4,159,58738,2970,54304,5.06%,92.45%,8217551
9/9/2021,Sumatera Utara,,431,7,900,100747,2573,83000,2.55%,82.38%,14874889
9/10/2021,Aceh,,250,21,217,35577,1657,27593,4.66%,77.56%,5247257
9/10/2021,Bali,,253,13,409,109865,3703,101509,3.37%,92.39%,4216171
9/10/2021,Banten,,78,1,218,130269,2641,125824,2.03%,96.59%,10722374
9/10/2021,Bengkulu,,23,3,79,22837,456,21745,2.00%,95.22%,1999539
9/10/2021,DKI Jakarta,,261,12,456,854168,13429,836623,1.57%,97.95%,10846145
9/10/2021,Daerah Istimewa Yogyakarta,,212,13,662,152722,5037,141509,3.30%,92.66%,3631015
9/10/2021,Gorontalo,,13,0,46,11494,445,10575,3.87%,92.00%,1180651
9/10/2021,,,5376,315,14356,4158731,138431,3901766,3.33%,93.82%,265185520
9/10/2021,Jambi,,53,5,206,28970,738,26791,2.55%,92.48%,3493357
9/10/2021,Jawa Barat,,539,8,932,697641,14443,675484,2.07%,96.82%,45161325
9/10/2021,Jawa Tengah,,505,47,638,476740,29516,429071,6.19%,90.00%,36364072
9/10/2021,Jawa Timur,,515,49,787,389699,29015,354939,7.45%,91.08%,40479023
9/10/2021,Kalimantan Barat,,151,4,213,38102,1003,36353,2.63%,95.41%,5422814
9/10/2021,Kalimantan Selatan,,169,21,402,68090,2277,63195,3.34%,92.81%,4023049
9/10/2021,Kalimantan Tengah,,77,0,126,44274,1346,39668,3.04%,89.60%,2570289
9/10/2021,Kalimantan Timur,,242,10,577,154183,5240,145103,3.40%,94.11%,3552191
9/10/2021,Kalimantan Utara,,205,13,95,33586,735,29951,2.19%,89.18%,648407
9/10/2021,Kepulauan Bangka Belitung,,146,8,206,49390,1313,44723,2.66%,90.55%,1379767
9/10/2021,Kepulauan Riau,,64,3,35,52944,1688,50287,3.19%,94.98%,1929400
9/10/2021,Lampung,,100,15,101,47948,3652,41759,7.62%,87.09%,9095591
9/10/2021,Maluku,,8,0,46,14397,257,13874,1.79%,96.37%,1847097
9/10/2021,Maluku Utara,,6,0,11,11863,301,11391,2.54%,96.02%,1307803
9/10/2021,Nusa Tenggara Barat,,89,1,129,26694,759,25231,2.84%,94.52%,5270247
9/10/2021,Nusa Tenggara Timur,,163,3,208,61172,1249,57904,2.04%,94.66%,5411321
9/10/2021,Papua,,43,3,424,33037,528,21635,1.60%,65.49%,4340348
9/10/2021,Papua Barat,,8,0,24,22692,346,22145,1.52%,97.59%,1140701
9/10/2021,Riau,,162,12,436,125848,3918,119266,3.11%,94.77%,6074100
9/10/2021,Sulawesi Barat,,22,0,66,11864,321,10897,2.71%,91.85%,1559984
9/10/2021,Sulawesi Selatan,,180,7,251,106775,2126,101551,1.99%,95.11%,9426885
9/10/2021,Sulawesi Tengah,,163,12,438,44570,1473,40195,3.30%,90.18%,2955567
9/10/2021,Sulawesi Tenggara,,21,1,89,19869,512,18650,2.58%,93.86%,2635461
9/10/2021,Sulawesi Utara,,95,8,104,33407,999,30517,2.99%,91.35%,2641884
9/10/2021,Sumatera Barat,,126,9,231,88061,2052,82584,2.33%,93.78%,5519245
9/10/2021,Sumatera Selatan,,83,4,222,58821,2974,54526,5.06%,92.70%,8217551
9/10/2021,Sumatera Utara,,350,3,5280,101097,2576,88280,2.55%,87.32%,14874889
9/11/2021,Aceh,,207,25,457,35784,1682,28050,4.70%,78.39%,5247257
9/11/2021,Bali,,227,16,329,110092,3719,101838,3.38%,92.50%,4216171
9/11/2021,Banten,,85,2,62,130354,2643,125886,2.03%,96.57%,10722374
9/11/2021,Bengkulu,,28,1,100,22865,457,21845,2.00%,95.54%,1999539
9/11/2021,DKI Jakarta,,268,20,400,854436,13449,837023,1.57%,97.96%,10846145
9/11/2021,Daerah Istimewa Yogyakarta,,180,13,561,152902,5050,142070,3.30%,92.92%,3631015
9/11/2021,Gorontalo,,8,1,31,11502,446,10606,3.88%,92.21%,1180651
9/11/2021,,,5001,270,7586,4163732,138701,3909352,3.33%,93.89%,265185520
9/11/2021,Jambi,,63,2,53,29033,740,26844,2.55%,92.46%,3493357
9/11/2021,Jawa Barat,,446,7,296,698087,14450,675780,2.07%,96.80%,45161325
9/11/2021,Jawa Tengah,,295,31,370,477035,29547,429441,6.19%,90.02%,36364072
9/11/2021,Jawa Timur,,547,39,682,390246,29054,355621,7.45%,91.13%,40479023
9/11/2021,Kalimantan Barat,,271,7,211,38373,1010,36564,2.63%,95.29%,5422814
9/11/2021,Kalimantan Selatan,,146,9,256,68236,2286,63451,3.35%,92.99%,4023049
9/11/2021,Kalimantan Tengah,,72,2,118,44346,1348,39786,3.04%,89.72%,2570289
9/11/2021,Kalimantan Timur,,240,18,429,154423,5258,145532,3.40%,94.24%,3552191
9/11/2021,Kalimantan Utara,,95,2,135,33681,737,30086,2.19%,89.33%,648407
9/11/2021,Kepulauan Bangka Belitung,,198,9,269,49588,1322,44992,2.67%,90.73%,1379767
9/11/2021,Kepulauan Riau,,55,2,59,52999,1690,50346,3.19%,94.99%,1929400
9/11/2021,Lampung,,92,9,134,48040,3661,41893,7.62%,87.20%,9095591
9/11/2021,Maluku,,3,1,6,14400,258,13880,1.79%,96.39%,1847097
9/11/2021,Maluku Utara,,6,0,2,11869,301,11393,2.54%,95.99%,1307803
9/11/2021,Nusa Tenggara Barat,,74,3,101,26768,762,25332,2.85%,94.64%,5270247
9/11/2021,Nusa Tenggara Timur,,147,2,145,61319,1251,58049,2.04%,94.67%,5411321
9/11/2021,Papua,,63,2,7,33100,530,21642,1.60%,65.38%,4340348
9/11/2021,Papua Barat,,11,1,17,22703,347,22162,1.53%,97.62%,1140701
9/11/2021,Riau,,155,10,315,126003,3928,119581,3.12%,94.90%,6074100
9/11/2021,Sulawesi Barat,,17,0,71,11881,321,10968,2.70%,92.32%,1559984
9/11/2021,Sulawesi Selatan,,147,3,217,106922,2129,101768,1.99%,95.18%,9426885
9/11/2021,Sulawesi Tengah,,160,8,341,44730,1481,40536,3.31%,90.62%,2955567
9/11/2021,Sulawesi Tenggara,,23,0,19,19892,512,18669,2.57%,93.85%,2635461
9/11/2021,Sulawesi Utara,,90,1,91,33497,1000,30608,2.99%,91.38%,2641884
9/11/2021,Sumatera Barat,,129,7,267,88190,2059,82851,2.33%,93.95%,5519245
9/11/2021,Sumatera Selatan,,79,5,162,58900,2979,54688,5.06%,92.85%,8217551
9/11/2021,Sumatera Utara,,374,13,796,101471,2589,89076,2.55%,87.78%,14874889
9/12/2021,Aceh,,125,11,276,35909,1693,28326,4.71%,78.88%,5247257
9/12/2021,Bali,,152,17,333,110244,3736,102171,3.39%,92.68%,4216171
9/12/2021,Banten,,54,3,124,130408,2646,126010,2.03%,96.63%,10722374
9/12/2021,Bengkulu,,9,3,173,22874,460,22018,2.01%,96.26%,1999539
9/12/2021,DKI Jakarta,,306,6,317,854742,13455,837340,1.57%,97.96%,10846145
9/12/2021,Daerah Istimewa Yogyakarta,,146,11,446,153048,5061,142516,3.31%,93.12%,3631015
9/12/2021,Gorontalo,,7,0,8,11509,446,10614,3.88%,92.22%,1180651
9/12/2021,,,3779,188,9401,4167511,138889,3918753,3.33%,94.03%,265185520
9/12/2021,Jambi,,48,2,212,29081,742,27056,2.55%,93.04%,3493357
9/12/2021,Jawa Barat,,567,4,980,698654,14454,676760,2.07%,96.87%,45161325
9/12/2021,Jawa Tengah,,168,14,2004,477203,29561,431445,6.19%,90.41%,36364072
9/12/2021,Jawa Timur,,367,32,611,390613,29086,356232,7.45%,91.20%,40479023
9/12/2021,Kalimantan Barat,,120,3,196,38493,1013,36760,2.63%,95.50%,5422814
9/12/2021,Kalimantan Selatan,,96,4,256,68332,2290,63707,3.35%,93.23%,4023049
9/12/2021,Kalimantan Tengah,,38,2,100,44384,1350,39886,3.04%,89.87%,2570289
9/12/2021,Kalimantan Timur,,166,14,375,154589,5272,145907,3.41%,94.38%,3552191
9/12/2021,Kalimantan Utara,,159,2,188,33840,739,30274,2.18%,89.46%,648407
9/12/2021,Kepulauan Bangka Belitung,,124,4,232,49712,1326,45224,2.67%,90.97%,1379767
9/12/2021,Kepulauan Riau,,37,2,49,53036,1692,50395,3.19%,95.02%,1929400
9/12/2021,Lampung,,65,4,124,48105,3665,42017,7.62%,87.34%,9095591
9/12/2021,Maluku,,3,0,2,14403,258,13882,1.79%,96.38%,1847097
9/12/2021,Maluku Utara,,7,0,12,11876,301,11405,2.53%,96.03%,1307803
9/12/2021,Nusa Tenggara Barat,,62,3,107,26830,765,25439,2.85%,94.82%,5270247
9/12/2021,Nusa Tenggara Timur,,91,3,309,61410,1254,58358,2.04%,95.03%,5411321
9/12/2021,Papua,,31,17,720,33131,547,22362,1.65%,67.50%,4340348
9/12/2021,Papua Barat,,9,0,18,22712,347,22180,1.53%,97.66%,1140701
9/12/2021,Riau,,152,9,306,126155,3937,119887,3.12%,95.03%,6074100
9/12/2021,Sulawesi Barat,,19,0,66,11900,321,11034,2.70%,92.72%,1559984
9/12/2021,Sulawesi Selatan,,83,9,250,107005,2138,102018,2.00%,95.34%,9426885
9/12/2021,Sulawesi Tengah,,84,4,235,44814,1485,40771,3.31%,90.98%,2955567
9/12/2021,Sulawesi Tenggara,,18,2,13,19910,514,18682,2.58%,93.83%,2635461
9/12/2021,Sulawesi Utara,,33,2,142,33530,1002,30750,2.99%,91.71%,2641884
9/12/2021,Sumatera Barat,,95,0,217,88285,2059,83068,2.33%,94.09%,5519245
9/12/2021,Sumatera Selatan,,57,6,242,58957,2985,54930,5.06%,93.17%,8217551
9/12/2021,Sumatera Utara,,281,14,527,101752,2603,89603,2.56%,88.06%,14874889
9/13/2021,Aceh,,133,9,455,36042,1702,28781,4.72%,79.85%,5247257
9/13/2021,Bali,,122,16,352,110366,3752,102523,3.40%,92.89%,4216171
9/13/2021,Banten,,41,0,141,130449,2646,126151,2.03%,96.71%,10722374
9/13/2021,Bengkulu,,5,0,58,22879,460,22076,2.01%,96.49%,1999539
9/13/2021,DKI Jakarta,,187,6,453,854929,13461,837793,1.57%,98.00%,10846145
9/13/2021,Daerah Istimewa Yogyakarta,,83,13,325,153131,5074,142841,3.31%,93.28%,3631015
9/13/2021,Gorontalo,,9,0,70,11518,446,10684,3.87%,92.76%,1180651
9/13/2021,,,2577,276,12474,4170088,139165,3931227,3.34%,94.27%,265185520
9/13/2021,Jambi,,14,4,145,29095,746,27201,2.56%,93.49%,3493357
9/13/2021,Jawa Barat,,210,7,708,698864,14461,677468,2.07%,96.94%,45161325
9/13/2021,Jawa Tengah,,353,35,2013,477556,29596,433458,6.20%,90.77%,36364072
9/13/2021,Jawa Timur,,318,31,665,390931,29117,356897,7.45%,91.29%,40479023
9/13/2021,Kalimantan Barat,,36,2,214,38529,1015,36974,2.63%,95.96%,5422814
9/13/2021,Kalimantan Selatan,,26,0,286,68358,2290,63993,3.35%,93.61%,4023049
